model_name_or_path,checkpoint_dir,test_file,text_column,summary_column,knowledge_column,batch_size,max_length,do_sample,top_p,top_k,temperature,beam_size,num_return_sequences,write_to_file,seed,uniq,qc_turn_level,qc_sent_level,ppl_mean,ppl_std,intra_dist1,intra_dist2,inter_dist1,inter_dist2,bleu_t,rouge1_t,meteor_t,bleu_k,rouge1_k,meteor_k,bleu_d,rouge1_d,meteor_d
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,0,0.9029233314947601,0.27104247104247103,0.2719249862107005,21.19827034416872,51.5007305391454,0.8864082056360184,0.9475546875798873,0.02130940602358778,0.08870463305777115,4.948432059228427,0.24283598380182156,0.18517352042985613,12.538483441531556,0.3078482519606496,0.28439676360712624,0.0070031365588341275,0.12530735858410685,0.05750024173068595
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,42,0.906784335355764,0.2736900165471594,0.27479316050744623,21.054079483834933,50.75404466510448,0.8839823627489011,0.945191102637648,0.021049698220525694,0.08801054590382577,5.018189386151671,0.24285374550850408,0.18584560353048973,12.561182812925814,0.30836028736833854,0.2846041235542048,0.007281487179814743,0.12581368674897486,0.057807995647464874
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,983,0.9041367898510756,0.2723662437948152,0.2732487589630447,21.026425391984656,48.91930716730807,0.8844404999984752,0.9452250736230134,0.021194395318922983,0.08858685802699529,4.997433656478535,0.2429701914536933,0.1858780063512639,12.749439111021745,0.3099521092304235,0.2866470990951184,0.00715832819201888,0.12575788701202362,0.05774402168428768
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,8630,0.9057915057915058,0.2715940430226145,0.27225592939878657,21.321460544004402,54.631017989293575,0.8832709862798649,0.9444847716306347,0.02100456620861416,0.08826499109517563,4.963179670087182,0.24198176741854838,0.18466049162512113,12.539118653667636,0.30736950208630204,0.2834058193129626,0.007099482294932397,0.12590143282080057,0.05783739074410628
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,284,0.9027027027027027,0.27578599007170435,0.27688913403199117,21.255919709050453,53.134488283016424,0.8857268455086739,0.9466419740103397,0.021164525909089,0.08893892075757581,4.923890627130687,0.24237653829690994,0.18510054980730134,12.583239368340701,0.3080033048197638,0.28403146979226934,0.007083832596791613,0.12575556828861167,0.05767687603354301
