model_name_or_path,checkpoint_dir,test_file,text_column,summary_column,knowledge_column,batch_size,max_length,do_sample,top_p,top_k,temperature,beam_size,num_return_sequences,write_to_file,context_augmentation_examples,context_code_attention_bias_value,max_context_examples,seed,uniq,qc_turn_level,qc_sent_level,ppl_mean,ppl_std,intra_dist1,intra_dist2,inter_dist1,inter_dist2,bleu_t,rouge1_t,meteor_t,bleu_k,rouge1_k,meteor_k,bleu_d,rouge1_d,meteor_d
models/bart-base,checkpoint-21786,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,0,0.907446221731936,0.32355212355212354,0.32972972972972975,19.70675589184832,27.591741513137066,0.9160384169745297,0.9881243121095766,0.01986220004616895,0.09373598552667373,5.4996485102963035,0.2544114118221583,0.19533934665662636,8.217569517726432,0.24695089597115938,0.22145622380749772,0.0058213204308305965,0.1177383152844872,0.053771138649941194
models/bart-base,checkpoint-21786,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,42,0.9003861003861003,0.3134031991174848,0.3201323772752344,21.386313842977533,133.26608512595456,0.916206157413638,0.988353528326019,0.020132441287538754,0.09563002582719284,5.5258054059905435,0.25559612099506823,0.19593353481214976,8.432319623632381,0.251380950426926,0.22556116696741493,0.005607691850064473,0.11774223508600207,0.05375496734422681
models/bart-base,checkpoint-21786,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,983,0.9010479867622725,0.3437396580253723,0.35024820739106455,21.493941499433397,133.67514732494197,0.9184351065150429,0.988824677234889,0.020004628493832905,0.0949430907215078,5.6205151525471075,0.25869517061402625,0.1982884502696368,8.647907404925832,0.2550010951498798,0.22897598751928958,0.005746168619381068,0.1176216091103762,0.0537017465222359
models/bart-base,checkpoint-21786,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,8630,0.9040264754550469,0.3339216767788196,0.34120242691671265,20.117821996302744,28.909977041064174,0.9189416561258686,0.9888765258068517,0.020157059084382777,0.09625566768346823,5.506434408456023,0.2555557909955021,0.19645673918420076,8.454800502105124,0.2510975905455727,0.2247135553423163,0.005375319358137356,0.11708438858511863,0.0533231496623385
models/bart-base,checkpoint-21786,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,284,0.9057915057915058,0.30854936569222285,0.3134031991174848,21.958657406892687,134.1935884438883,0.9201704496382453,0.9887177640672862,0.020586986628857495,0.09728268135782121,5.462777085422778,0.2556879217608628,0.1956475461032952,8.270091863195503,0.2512310803784088,0.2230485078527638,0.004765256825501291,0.11557149780210217,0.05251148892392957
