model_name_or_path,checkpoint_dir,test_file,text_column,summary_column,knowledge_column,batch_size,max_length,do_sample,top_p,top_k,temperature,beam_size,num_return_sequences,write_to_file,context_augmentation_examples,context_code_attention_bias_value,max_context_examples,seed,uniq,qc_turn_level,qc_sent_level,ppl_mean,ppl_std,intra_dist1,intra_dist2,inter_dist1,inter_dist2,bleu_t,rouge1_t,meteor_t,bleu_k,rouge1_k,meteor_k,bleu_d,rouge1_d,meteor_d
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,0,0.8971869829012686,0.27038058466629894,0.2712630998345284,20.65172796472948,50.72775954033344,0.8834553801897307,0.9444567705445006,0.020822078924170574,0.0859711023892304,4.805097222173101,0.23990808426416776,0.18285565697760686,11.984709631448066,0.2986600400054107,0.27606438900320224,0.006647437071494494,0.12608023613026748,0.057556760259384665
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,42,0.900496414782129,0.2769994484280199,0.278323221180364,20.707115989591426,49.17615380377139,0.8827973715985602,0.9430271698528553,0.02074997610094704,0.08603058379349528,4.86348656318462,0.240726732085263,0.18376549352836688,11.939591763304014,0.29806134667231543,0.27552672662309763,0.006834500768663271,0.12626399348912784,0.057741532258982285
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,983,0.9010479867622725,0.28185328185328185,0.28284611141754,20.87528768990228,52.28515143392966,0.8830960143422444,0.9439253593062963,0.020843886476401313,0.08626414928468892,4.794836782517301,0.24014050799285105,0.1831615775546006,11.969111262863988,0.29841196634452216,0.27612006514854726,0.0066682537345923495,0.1260335466715205,0.0576396104970272
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,8630,0.9027027027027027,0.27644787644787644,0.27710976282404853,20.96129665877105,52.93943497506629,0.8820161687828785,0.9433321550172222,0.020609490044954364,0.08599353267550824,4.872378568284608,0.24069081030758846,0.1838286237706762,12.083609959127083,0.29879195265076886,0.2766902207657377,0.00689146872641666,0.12671926401343234,0.05796706995672473
models/t5-small,checkpoint-72620,data/Topical-Chat/KGD/test_freq.json,turns,target,knowledge,120,40,True,0.9,0,0.7,4,1,auto,data/Topical-Chat/KGD/contexts/questions.txt,5,10,284,0.8989520132377276,0.27655819084390515,0.2769994484280199,20.870673006145058,53.93983142585574,0.8809847008288163,0.941655646918279,0.020302970146535773,0.08526368027869514,4.727187030183619,0.23854786584293575,0.1819325910216082,11.716837690795739,0.29322624203254655,0.2711249660740033,0.006554018153770714,0.1260982045728274,0.05746655722845419
